"","group","site","complier","wellbeing_zscore","econ_ss_zscore"
"164","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"165","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"166","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"167","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"168","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"169","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"170","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"171","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"172","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"173","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"174","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"175","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"176","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"177","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"178","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"179","lpv","Baltimore",0,1.50843255146398,-1.04340702573225
"180","lpv","Baltimore",1,7.09868422001023,5.5910950182394
"181","lpv","Baltimore",0,-6.18116601784664,-5.18988912988931
"182","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"183","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"184","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"185","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"186","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"187","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"188","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"189","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"190","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"191","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"192","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"193","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"194","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"195","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"196","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"197","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"198","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"199","lpv","Baltimore",0,0.458759038029406,0.200603054516728
"200","sec8","Baltimore",0,2.40000232928453,2.72205632393164
"201","sec8","Baltimore",0,-2.57974713703094,-2.57471987844616
"202","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"203","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"204","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"205","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"206","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"207","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"208","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"209","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"210","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"211","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"212","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"213","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"214","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"215","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"216","sec8","Baltimore",0,-0.0898724971759473,0.0736682494006669
"217","sec8","Baltimore",1,2.58611219704541,2.60008969481424
"218","sec8","Baltimore",1,-2.46852557203501,-2.13530979654499
"219","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"220","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"221","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"222","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"223","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"224","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"225","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"226","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"227","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"228","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"229","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"230","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"231","sec8","Baltimore",1,0.0587933125052018,0.232389949134628
"232","sec8","Baltimore",1,2.78791356067659,2.47106298019865
"233","sec8","Baltimore",1,-1.7857652940876,-2.30347759957097
"234","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"235","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"236","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"237","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"238","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"239","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"240","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"241","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"242","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"243","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"244","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"245","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"246","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"247","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"248","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"249","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"250","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"251","sec8","Baltimore",1,0.50107407997864,0.0837926236690238
"252","sec8","Baltimore",1,10.0711677733498,7.71953786120412
"253","sec8","Baltimore",0,-8.54925754964916,-6.94176266899194
"254","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"255","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"256","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"257","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"258","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"259","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"260","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"261","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"262","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"263","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"264","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"265","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"266","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"267","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"268","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"269","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"270","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"271","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"272","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"273","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"274","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"275","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"276","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"277","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"278","sec8","Baltimore",1,0.760955181130328,0.388887769306137
"279","sec8","Baltimore",1,7.72832831749338,7.85646241804534
"280","sec8","Baltimore",0,-7.69796617301949,-9.51530391439883
"281","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"282","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"283","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"284","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"285","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"286","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"287","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"288","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"289","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"290","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"291","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"292","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"293","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"294","sec8","Baltimore",1,0.0151807540546069,-0.829420834830657
"295","control","Baltimore",0,2.86218818295595,2.6313524778891
"296","control","Baltimore",0,-1.83872736065702,-2.81832736855591
"297","control","Baltimore",0,0.511730471292751,-0.09348755810207
"298","control","Baltimore",0,0.511730471292751,-0.09348755810207
"299","control","Baltimore",0,0.511730471292751,-0.09348755810207
"300","control","Baltimore",0,0.511730471292751,-0.09348755810207
"301","control","Baltimore",0,0.511730471292751,-0.09348755810207
"302","control","Baltimore",0,0.511730471292751,-0.09348755810207
"303","control","Baltimore",0,0.511730471292751,-0.09348755810207
"304","control","Baltimore",0,0.511730471292751,-0.09348755810207
"305","control","Baltimore",0,0.511730471292751,-0.09348755810207
"306","control","Baltimore",0,0.511730471292751,-0.09348755810207
"307","control","Baltimore",0,0.511730471292751,-0.09348755810207
"308","control","Baltimore",0,0.511730471292751,-0.09348755810207
"309","control","Baltimore",0,0.511730471292751,-0.09348755810207
"310","control","Baltimore",0,0.511730471292751,-0.09348755810207
"311","control","Baltimore",0,4.22886614213257,3.04692760895239
"312","control","Baltimore",0,-4.46814987299285,-1.99817226640073
"313","control","Baltimore",0,-0.119641715059188,0.524377611127449
"314","control","Baltimore",0,-0.119641715059188,0.524377611127449
"315","control","Baltimore",0,-0.119641715059188,0.524377611127449
"316","control","Baltimore",0,-0.119641715059188,0.524377611127449
"317","control","Baltimore",0,-0.119641715059188,0.524377611127449
"318","control","Baltimore",0,-0.119641715059188,0.524377611127449
"319","control","Baltimore",0,-0.119641715059188,0.524377611127449
"320","control","Baltimore",0,-0.119641715059188,0.524377611127449
"321","control","Baltimore",0,-0.119641715059188,0.524377611127449
"322","control","Baltimore",0,-0.119641715059188,0.524377611127449
"323","control","Baltimore",0,-0.119641715059188,0.524377611127449
"324","control","Baltimore",0,-0.119641715059188,0.524377611127449
"325","control","Baltimore",0,-0.119641715059188,0.524377611127449
"326","control","Baltimore",0,-0.119641715059188,0.524377611127449
"327","control","Baltimore",0,-0.119641715059188,0.524377611127449
"328","control","Baltimore",0,-0.119641715059188,0.524377611127449
"329","control","Baltimore",0,-0.119641715059188,0.524377611127449
"330","control","Baltimore",0,-0.119641715059188,0.524377611127449
"331","control","Baltimore",0,-0.119641715059188,0.524377611127449
"332","control","Baltimore",0,-0.119641715059188,0.524377611127449
"333","control","Baltimore",0,-0.119641715059188,0.524377611127449
"334","control","Baltimore",0,3.54087425152781,3.48674015171116
"335","control","Baltimore",0,-3.01932051043397,-2.88805426130273
"336","control","Baltimore",0,0.260776810406206,0.29934300534493
"337","control","Baltimore",0,0.260776810406206,0.29934300534493
"338","control","Baltimore",0,0.260776810406206,0.29934300534493
"339","control","Baltimore",0,0.260776810406206,0.29934300534493
"340","control","Baltimore",0,0.260776810406206,0.29934300534493
"341","control","Baltimore",0,0.260776810406206,0.29934300534493
"342","control","Baltimore",0,0.260776810406206,0.29934300534493
"343","control","Baltimore",0,0.260776810406206,0.29934300534493
"344","control","Baltimore",0,0.260776810406206,0.29934300534493
"345","control","Baltimore",0,0.260776810406206,0.29934300534493
"346","control","Baltimore",0,0.260776810406206,0.29934300534493
"347","control","Baltimore",0,0.260776810406206,0.29934300534493
"348","control","Baltimore",0,0.260776810406206,0.29934300534493
"349","control","Baltimore",0,0.260776810406206,0.29934300534493
"350","control","Baltimore",0,0.260776810406206,0.29934300534493
"351","control","Baltimore",0,0.260776810406206,0.29934300534493
"352","control","Baltimore",0,0.260776810406206,0.29934300534493
"353","control","Baltimore",0,0.260776810406206,0.29934300534493
"354","control","Baltimore",0,0.260776810406206,0.29934300534493
"355","control","Baltimore",0,0.260776810406206,0.29934300534493
"356","control","Baltimore",0,3.01467171106651,3.1474039274849
"357","control","Baltimore",0,-2.622789731995,-3.09957006627201
"358","control","Baltimore",0,0.195940899315872,0.0239169475226753
"359","control","Baltimore",0,0.195940899315872,0.0239169475226753
"360","control","Baltimore",0,0.195940899315872,0.0239169475226753
"361","control","Baltimore",0,0.195940899315872,0.0239169475226753
"362","control","Baltimore",0,0.195940899315872,0.0239169475226753
"363","control","Baltimore",0,0.195940899315872,0.0239169475226753
"364","control","Baltimore",0,0.195940899315872,0.0239169475226753
"365","control","Baltimore",0,0.195940899315872,0.0239169475226753
"366","control","Baltimore",0,0.195940899315872,0.0239169475226753
"367","control","Baltimore",0,0.195940899315872,0.0239169475226753
"368","control","Baltimore",0,0.195940899315872,0.0239169475226753
"369","control","Baltimore",0,0.195940899315872,0.0239169475226753
"370","control","Baltimore",0,0.195940899315872,0.0239169475226753
"371","control","Baltimore",0,0.195940899315872,0.0239169475226753
"372","control","Baltimore",0,0.195940899315872,0.0239169475226753
"373","control","Baltimore",0,0.195940899315872,0.0239169475226753
"374","control","Baltimore",0,0.195940899315872,0.0239169475226753
"375","control","Baltimore",0,0.195940899315872,0.0239169475226753
"376","control","Baltimore",0,0.195940899315872,0.0239169475226753
"377","control","Baltimore",0,0.195940899315872,0.0239169475226753
"378","control","Baltimore",0,2.80158590970706,3.02248528732832
"379","control","Baltimore",0,-2.51061733793307,-2.62656218992618
"380","control","Baltimore",0,0.145484376095858,0.197961518631452
"381","control","Baltimore",0,0.145484376095858,0.197961518631452
"382","control","Baltimore",0,0.145484376095858,0.197961518631452
"383","control","Baltimore",0,0.145484376095858,0.197961518631452
"384","control","Baltimore",0,0.145484376095858,0.197961518631452
"385","control","Baltimore",0,0.145484376095858,0.197961518631452
"386","control","Baltimore",0,0.145484376095858,0.197961518631452
"387","control","Baltimore",0,0.145484376095858,0.197961518631452
"388","control","Baltimore",0,0.145484376095858,0.197961518631452
"389","control","Baltimore",0,0.145484376095858,0.197961518631452
"390","control","Baltimore",0,0.145484376095858,0.197961518631452
"391","control","Baltimore",0,0.145484376095858,0.197961518631452
"392","control","Baltimore",0,0.145484376095858,0.197961518631452
"393","control","Baltimore",0,0.145484376095858,0.197961518631452
"394","control","Baltimore",0,0.145484376095858,0.197961518631452
"395","control","Baltimore",0,0.145484376095858,0.197961518631452
"396","control","Baltimore",0,3.43534125003362,3.00351448170773
"397","control","Baltimore",0,-2.63202130512673,-2.53753012836819
"398","control","Baltimore",0,0.401660062666593,0.232992116527669
"399","control","Baltimore",0,0.401660062666593,0.232992116527669
"400","control","Baltimore",0,0.401660062666593,0.232992116527669
"401","control","Baltimore",0,0.401660062666593,0.232992116527669
"402","control","Baltimore",0,0.401660062666593,0.232992116527669
"403","control","Baltimore",0,0.401660062666593,0.232992116527669
"404","control","Baltimore",0,0.401660062666593,0.232992116527669
"405","control","Baltimore",0,0.401660062666593,0.232992116527669
"406","control","Baltimore",0,0.401660062666593,0.232992116527669
"407","control","Baltimore",0,0.401660062666593,0.232992116527669
"408","control","Baltimore",0,0.401660062666593,0.232992116527669
"409","control","Baltimore",0,0.401660062666593,0.232992116527669
"410","control","Baltimore",0,0.401660062666593,0.232992116527669
"411","control","Baltimore",0,0.401660062666593,0.232992116527669
"412","control","Baltimore",0,0.401660062666593,0.232992116527669
"413","control","Baltimore",0,3.64915740534792,3.18856516115218
"414","control","Baltimore",0,-3.2882526268445,-2.63228135167665
"415","control","Baltimore",0,0.180452404289271,0.278141874662648
"416","control","Baltimore",0,0.180452404289271,0.278141874662648
"417","control","Baltimore",0,0.180452404289271,0.278141874662648
"418","control","Baltimore",0,0.180452404289271,0.278141874662648
"419","control","Baltimore",0,0.180452404289271,0.278141874662648
"420","control","Baltimore",0,0.180452404289271,0.278141874662648
"421","control","Baltimore",0,0.180452404289271,0.278141874662648
"422","control","Baltimore",0,0.180452404289271,0.278141874662648
"423","control","Baltimore",0,0.180452404289271,0.278141874662648
"424","control","Baltimore",0,0.180452404289271,0.278141874662648
"425","control","Baltimore",0,0.180452404289271,0.278141874662648
"426","control","Baltimore",0,0.180452404289271,0.278141874662648
"427","control","Baltimore",0,0.180452404289271,0.278141874662648
"428","control","Baltimore",0,0.180452404289271,0.278141874662648
"429","control","Baltimore",0,0.180452404289271,0.278141874662648
"430","control","Baltimore",0,0.180452404289271,0.278141874662648
"431","control","Baltimore",0,0.180452404289271,0.278141874662648
"432","control","Baltimore",0,0.180452404289271,0.278141874662648
"433","control","Baltimore",0,0.180452404289271,0.278141874662648
"434","control","Baltimore",0,0.180452404289271,0.278141874662648
"435","control","Baltimore",0,0.180452404289271,0.278141874662648
"436","control","Baltimore",0,0.180452404289271,0.278141874662648
"437","control","Baltimore",0,0.180452404289271,0.278141874662648
"438","control","Baltimore",0,3.62356100066694,3.3876364269241
"439","control","Baltimore",0,-3.95393279121225,-3.23010752873685
"440","control","Baltimore",0,-0.165185996628621,0.0787644186868368
"441","control","Baltimore",0,-0.165185996628621,0.0787644186868368
"442","control","Baltimore",0,-0.165185996628621,0.0787644186868368
"443","control","Baltimore",0,-0.165185996628621,0.0787644186868368
